EmployeeID:FullName:Position:NationalID:HireDate:BirthDate:Gender:MaritalStatus:Address:Phone:Email:EmploymentStatus
946:Jeff Walters:Logistics Clerk:5567014707:2024-12-19:2003-12-13:Male:Single:1360 Green Square Apt. 236, Rogersmouth, WV 20275:+989142110507:alexlopez@example.com:Active
947:Jose Franklin:Logistics Clerk:6495996328:2015-01-16:1976-03-31:Female:Single:48646 Bailey Shoals, Fritzview, NV 10807:+989480828321:terricaldwell@example.net:Terminated
948:Carlos Powell:Cargo Inspector:7921839492:2022-11-24:1966-04-30:Female:Married:6361 Melissa Roads, Jacksonton, KS 83140:+989730761097:stevensondavid@example.org:Active
949:Jonathan Foster:Forklift Driver:8949903324:2024-09-07:2001-05-07:Male:Single:2412 Bryant Place, Victoriaview, MP 66071:+989595801280:zwhitehead@example.org:OnLeave
950:Justin Smith:Dock Supervisor:4631653463:2018-03-17:1980-01-28:Female:Single:4725 Miller Ferry Suite 296, Kingside, SD 18589:+989896131243:hthomas@example.net:Active
951:Douglas Silva:Dock Supervisor:3849535638:2017-09-23:1980-08-17:Male:Single:452 Joseph Pass, East Marc, FL 21412:+989510517321:norrisbarbara@example.org:Active
952:Colleen Hamilton:Logistics Clerk:1231729025:2016-05-24:1989-03-23:Male:Married:65585 Andrea Roads, Port Paul, UT 30286:+989441032886:bmunoz@example.com:Active
953:Laurie Hull:Crane Operator:5462031465:2018-06-04:2000-06-21:Male:Married:162 Adam Valleys, Jenniferfurt, WY 78250:+989987065896:millerjennifer@example.org:Active
954:Arthur Zimmerman:Dock Supervisor:4552297600:2023-12-22:1994-10-21:Male:Single:86139 Daniel Union, Nolanside, CO 17605:+989531679687:josephbryant@example.net:OnLeave
955:Courtney Rodriguez:Dock Supervisor:8644036495:2016-02-20:1998-10-20:Female:Married:09365 Valerie Wall, West Christopher, KS 03756:+989552314932:rodney28@example.org:OnLeave
956:Mr. Craig Ramos PhD:Maintenance Technician:6743288799:2018-12-06:1967-12-23:Male:Married:68039 Sharon Bypass, Josephfurt, MT 29801:+989627471313:abailey@example.net:Active
957:Loretta Lopez:Logistics Clerk:1371355188:2019-01-04:1972-09-07:Male:Married:491 Jodi Point, New Edward, TN 34605:+989476732594:cmooney@example.org:OnLeave
958:Christina Bautista:Port Manager:4745174373:2024-07-02:1993-05-14:Male:Married:883 White Camp, North Melissa, RI 93895:+989634060679:williamsonjamie@example.com:OnLeave
959:Theresa Munoz:Forklift Driver:9327921808:2022-07-01:2002-05-28:Female:Single:05385 Edward Vista, New Jackbury, MI 78391:+989783480166:sbarnes@example.net:Active
960:Patrick Gonzalez:Logistics Clerk:7812866011:2023-03-30:1983-10-13:Male:Married:325 Hunter Points Suite 694, South Matthewside, FL 47229:+989862982701:nathangross@example.org:Active
961:Michelle Fischer:Port Manager:6512135228:2019-11-05:1973-04-11:Male:Single:8042 Brown Lake Suite 314, Victoriaside, GA 30029:+989111195561:walkerchristine@example.net:Active
962:Rachel Smith:Forklift Driver:5783893080:2020-02-27:2006-03-15:Male:Married:2773 Megan Manors, Ashleyfort, AL 31574:+989650639326:jacob52@example.com:Active
963:Jesse Martin:Maintenance Technician:8095520954:2022-01-07:1984-01-09:Male:Married:378 Costa Neck Suite 787, Burtonville, ID 18774:+989955801355:hickmanwilliam@example.net:OnLeave
964:Heather Johnston:Cargo Inspector:3788295579:2020-10-25:1988-07-19:Male:Married:55291 Leblanc Burgs Apt. 624, East Amy, VA 03154:+989463613044:alexmcmahon@example.com:Active
965:Sarah Brown:Crane Operator:4717133807:2024-11-29:1967-02-12:Female:Single:36774 Nancy Green, South Annastad, NJ 42349:+989707786744:brownelizabeth@example.org:Active
966:Donna White:Cargo Inspector:7650213082:2017-03-08:1978-08-12:Female:Single:741 Drake Neck, Port Mariaburgh, FL 94603:+989717700967:sheena00@example.net:OnLeave
967:Steven Villarreal:Port Manager:3068498408:2015-12-18:1975-05-01:Male:Married:83993 Myers Ridges Apt. 044, East David, AR 35671:+989978156326:david14@example.net:Active
968:Daniel Lopez:Crane Operator:7631621396:2019-02-18:1990-11-05:Female:Married:89950 Katie Forest, West Melanietown, KS 74067:+989183062686:vjimenez@example.org:Active
969:Austin Hanson:Port Manager:6305504369:2023-09-21:2006-03-24:Female:Single:00540 Denise Street Suite 305, West Alexismouth, KY 45843:+989872644691:mayermeagan@example.org:OnLeave
970:James Wilson:Cargo Inspector:5943674406:2016-03-15:1996-07-13:Male:Single:735 Luna Lake, Roweberg, RI 66708:+989777821988:wlee@example.org:OnLeave
971:Courtney Stewart:Security Officer:6952610893:2024-07-24:1998-04-05:Male:Single:017 Clark Spurs Suite 725, South Gabrielland, KS 42640:+989147480098:phillipstina@example.com:OnLeave
972:Mario Morales:Crane Operator:2943485365:2023-06-22:2005-04-07:Male:Married:773 Watts Rapid, North Cindy, WA 93317:+989697051081:melendezmark@example.net:Active
973:Lauren Berry:Dock Supervisor:1793832455:2018-09-25:1984-06-02:Male:Married:736 Smith Trace, New William, AR 03421:+989363554971:margaret27@example.net:Active
974:Amy Fisher:Maintenance Technician:3087052760:2019-09-19:1997-09-13:Male:Married:0854 Stewart Bypass Suite 460, New Heather, ND 79140:+989439986523:holly92@example.org:Terminated
975:Donna Cantrell:Cargo Inspector:6991394072:2018-11-30:1983-05-05:Female:Married:143 Gregory Cape Suite 642, Camposview, GA 47665:+989628501928:haleydavis@example.com:OnLeave
976:Paul Scott:Forklift Driver:9571877984:2019-12-17:1973-06-18:Female:Married:1422 Roberts Stream, West Aprilmouth, MT 13814:+989934231141:ybennett@example.com:Active
977:Paul Roberts:Logistics Clerk:8867823659:2019-01-10:2005-05-12:Female:Married:1382 Lopez Union, East Henryport, NH 53514:+989254902394:xroberts@example.com:Active
978:Ashley Brown:Crane Operator:7665566567:2016-04-30:1973-01-30:Male:Single:27397 Miller Ranch Apt. 690, Jordanville, AS 32927:+989296524797:tkelly@example.org:Active
979:Eric Paul:Maintenance Technician:4483714530:2022-03-25:1970-04-04:Female:Single:31266 Daniel Field, South Sarah, GA 70531:+989125264459:brownrichard@example.com:Active
980:Erik Turner:Logistics Clerk:1281433418:2020-05-30:1988-01-27:Male:Married:05314 Garcia Drive, North Susan, AR 60920:+989179296037:vasquezjoseph@example.com:Active
981:Anthony Washington:Port Manager:4523380750:2019-10-05:1986-12-12:Male:Married:545 Martinez Island, Bautistaside, PA 76420:+989997932603:adavenport@example.com:OnLeave
982:Mary Rivera:Crane Operator:4724195768:2021-06-26:1981-07-24:Male:Married:0946 Richmond Roads, Port Michelle, PR 34676:+989630255932:michaelgreen@example.net:Active
983:Bridget Brown:Port Manager:4864348902:2015-01-15:1966-04-05:Female:Married:PSC 7295, Box 5256, APO AA 67677:+989841761903:cobbapril@example.net:Active
984:Michael Wright:Logistics Clerk:9593543662:2018-11-24:1967-06-24:Male:Single:655 Jackson Port, Port Catherine, HI 88814:+989144557708:jennifersavage@example.org:Active
985:Jeffrey Thomas:Maintenance Technician:4262719685:2022-09-21:1965-06-11:Female:Single:1846 Michael Loaf, Lake James, ND 80965:+989894866182:christina64@example.net:Active
986:Brian Estrada:Dock Supervisor:4712372915:2023-05-01:2003-04-30:Male:Married:678 John Club, Barryton, KS 51467:+989758654774:craig32@example.com:Active
987:Charles Thompson:Port Manager:1542328005:2022-06-22:1973-09-09:Male:Married:67922 Jones Stream Suite 452, Jennaberg, ND 08996:+989167294007:dbenson@example.com:OnLeave
988:Charlotte Shields:Cargo Inspector:8709756114:2021-12-13:1976-04-14:Female:Single:Unit 0639 Box 9879, DPO AE 48928:+989103675513:epierce@example.com:Active
989:Lindsay Taylor:Maintenance Technician:2676282400:2019-10-23:1976-10-22:Male:Single:2072 David Bypass Apt. 176, Burgesstown, CO 85708:+989967374369:julie20@example.net:Active
990:James French:Crane Operator:5432585382:2018-11-24:1999-07-19:Female:Single:44182 Nicole Rapid Suite 755, East Kimberly, CA 78007:+989484112276:nicole16@example.com:Active
991:Samantha Bell:Maintenance Technician:2409234765:2016-06-18:1977-11-03:Female:Married:752 Nicole Glen, Michelleshire, AR 20886:+989970124365:edorsey@example.org:Active
992:Joe Ramos:Cargo Inspector:7766901453:2024-09-22:1969-06-11:Female:Married:Unit 4300 Box 7682, DPO AA 48471:+989655555282:zmoore@example.net:OnLeave
993:Erica James:Logistics Clerk:1437012159:2022-02-25:1976-12-19:Male:Married:22050 Williams Key Suite 701, East Jenniferfort, CA 33626:+989753316515:huangabigail@example.org:Active
994:Thomas Davis:Security Officer:2502753227:2019-12-14:1985-12-11:Male:Married:554 Crystal Wells Suite 260, Laurenland, NM 63723:+989929416753:dustin64@example.net:Active
995:Martha Cole:Crane Operator:2858995779:2021-10-18:2002-03-23:Male:Married:1704 Ho Skyway Suite 217, North Christophermouth, FL 87224:+989233836491:gmitchell@example.org:OnLeave
996:Joy Johnson:Cargo Inspector:3754890725:2017-11-13:1979-08-21:Male:Married:8389 Silva Turnpike Apt. 626, Perezland, TX 04922:+989654742840:nathanbond@example.net:Active
997:Tina Caldwell:Cargo Inspector:7565181937:2019-08-12:1969-08-12:Male:Married:5790 Graham Wall Apt. 338, Campbellhaven, AR 88491:+989201064772:mschaefer@example.org:Active
998:Cassandra Austin:Cargo Inspector:6822435559:2024-09-19:1998-02-19:Male:Married:PSC 4243, Box 4797, APO AE 18943:+989908131325:kevinanderson@example.org:Active
999:Luke Hammond:Crane Operator:3336579068:2023-08-22:1994-12-23:Male:Married:42704 Martin Divide, Philipchester, MD 19135:+989589090465:courtneycarter@example.net:Active
1000:George Zimmerman:Crane Operator:6970054060:2025-02-22:1966-01-10:Male:Married:359 William Camp Apt. 553, North Nancyview, MT 59911:+989481440470:sylvia88@example.net:Active
